Station ID,Station Name,Direction,MTO Region,Highway or Road,Location Description,Day of Week Number,Hour,Single,Multi,Auto,total_trucks,Total vehicles
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,3,64,337,769,401,1170
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,4,98,410,1451,508,1960
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,5,173,502,5392,675,6068
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,6,297,382,12158,680,12837
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,7,241,298,11635,539,12174
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,8,236,376,9797,612,10408
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,9,431,728,9708,1159,10867
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,10,557,768,9377,1326,10703
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,11,585,771,9242,1356,10598
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,12,613,734,9821,1346,11168
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,13,588,720,10216,1309,11525
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,14,421,554,9426,975,10400
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,15,383,507,9675,890,10565
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,16,313,458,9558,770,10329
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,17,286,448,10350,734,11084
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,18,267,565,10646,833,11479
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,19,244,570,9249,814,10063
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,20,171,525,8039,697,8735
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,21,140,482,8723,622,9345
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,22,119,390,6754,509,7263
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",5,23,86,405,4584,492,5076
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,0,71,350,2620,420,3041
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,1,65,306,1373,371,1744
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,2,56,315,984,372,1355
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,3,74,315,904,389,1293
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,4,105,364,1509,469,1978
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,5,195,494,5077,689,5766
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,6,310,452,12016,763,12779
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,7,254,294,11732,548,12280
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,8,257,351,9588,607,10195
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,9,460,609,9204,1069,10273
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,10,571,737,9585,1308,10893
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,11,529,610,8892,1139,10031
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,12,547,604,9797,1151,10947
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,13,405,476,9434,881,10315
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,14,318,382,8575,700,9275
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,15,311,441,9636,753,10389
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,16,294,442,10123,736,10859
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,17,255,410,10502,665,11167
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,18,270,476,10559,747,11306
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,19,227,456,10462,684,11146
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,20,177,399,8963,576,9539
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,21,140,377,8515,517,9032
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,22,94,287,7269,382,7651
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",6,23,93,241,5644,334,5977
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,0,79,222,3849,301,4150
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,1,55,193,2467,248,2715
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,2,48,181,1839,229,2069
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,3,54,167,1469,221,1690
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,4,50,169,1422,219,1641
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,5,70,184,2563,254,2818
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,6,135,183,4734,318,5053
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,7,191,180,6444,371,6816
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,8,231,258,8251,489,8740
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,9,262,268,9979,530,10509
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,10,249,242,10619,491,11110
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,11,247,227,10334,473,10807
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,12,221,250,11499,471,11970
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,13,224,199,11529,423,11952
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,14,211,214,11740,425,12164
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,15,205,174,11628,379,12007
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,16,195,170,11450,366,11816
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,17,153,156,11338,309,11647
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,18,130,144,10873,274,11148
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,19,95,145,9484,240,9724
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,20,98,121,8261,219,8480
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,21,77,111,8058,188,8246
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,22,59,92,7710,151,7861
ON0115,Downsview (West/Ouest: Oshawa - Mississauga),West,Central,Hwy 401,"On Highway 401, from Hwy 401 westbound collectors east of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",7,23,47,63,6954,110,7065
ON0116,Downsview (East/Est: Mississauga - Oshawa),East,Central,Hwy 401,"On Highway 401, from Hwy 401 eastbound collectors west of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",1,0,45,51,5987,96,6083
ON0116,Downsview (East/Est: Mississauga - Oshawa),East,Central,Hwy 401,"On Highway 401, from Hwy 401 eastbound collectors west of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",1,1,30,31,3797,61,3858
ON0116,Downsview (East/Est: Mississauga - Oshawa),East,Central,Hwy 401,"On Highway 401, from Hwy 401 eastbound collectors west of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",1,2,28,30,2396,58,2455
ON0116,Downsview (East/Est: Mississauga - Oshawa),East,Central,Hwy 401,"On Highway 401, from Hwy 401 eastbound collectors west of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",1,3,38,25,1431,63,1494
ON0116,Downsview (East/Est: Mississauga - Oshawa),East,Central,Hwy 401,"On Highway 401, from Hwy 401 eastbound collectors west of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",1,4,24,20,987,44,1031
ON0116,Downsview (East/Est: Mississauga - Oshawa),East,Central,Hwy 401,"On Highway 401, from Hwy 401 eastbound collectors west of Keele St to MTO Parking Lot north of Hwy 401 on west side of Keele St",1,5,16,21,1138,38,1175
